schoolName,schoolId,yearId,Url,Url1,Url2,state,district,latitude,longitude
"JAWAHAR NAVODAYA VIDYALAYA SRIKAKULAM, SARUBUJJILI",4650522,12,https://kys.udiseplus.gov.in/#/reportcard/4650522/12,https://kys.udiseplus.gov.in/#/reportcard/4650522/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4650522&yearId=10,ANDHRA PRADESH,SRIKAKULAM,18.2949307,83.8938844
"JAWAHAR NAVODAYA VIDYALAYA ANNAMAYYA (KADAPA), RAJAMPET (ANNAMAYYA) DT",4650561,12,https://kys.udiseplus.gov.in/#/reportcard/4650561/12,https://kys.udiseplus.gov.in/#/reportcard/4650561/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4650561&yearId=10,ANDHRA PRADESH,ANNAMAYYA,13.8962384,78.6534802
"JAWAHAR NAVODAYA VIDYALAYA SPSR NELLORE DISTRICT, UDAYAGIRI",4650552,12,https://kys.udiseplus.gov.in/#/reportcard/4650552/12,https://kys.udiseplus.gov.in/#/reportcard/4650552/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4650552&yearId=10,ANDHRA PRADESH,NELLORE,14.4493717,79.9873763
"JAWAHAR NAVODAYA VIDYALAYA HAVERI, HANAGAL",5501556,12,https://kys.udiseplus.gov.in/#/reportcard/5501556/12,https://kys.udiseplus.gov.in/#/reportcard/5501556/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=5501556&yearId=10,KARNATAKA,HAVERI,14.7180267,75.3656423
"JAWAHAR NAVODAYA VIDYALAYA DHARASHIV, TULJAPUR",4564621,12,https://kys.udiseplus.gov.in/#/reportcard/4564621/12,https://kys.udiseplus.gov.in/#/reportcard/4564621/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4564621&yearId=10,MAHARASHTRA,DHARASHIV,18.1698440,76.1179632
"JAWAHAR NAVODAYA VIDYALAYA LATUR, LATUR",4604272,12,https://kys.udiseplus.gov.in/#/reportcard/4604272/12,https://kys.udiseplus.gov.in/#/reportcard/4604272/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4604272&yearId=10,MAHARASHTRA,LATUR,18.3553347,76.7548997
"JAWAHAR NAVODAYA VIDYALAYA JHABUA, THANDLA",3954694,12,https://kys.udiseplus.gov.in/#/reportcard/3954694/12,https://kys.udiseplus.gov.in/#/reportcard/3954694/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3954694&yearId=10,MADHYA PRADESH,JHABUA,22.8869652,74.7243249
"JAWAHAR NAVODAYA VIDYALAYA DEWAS, KANNOD",3905288,12,https://kys.udiseplus.gov.in/#/reportcard/3905288/12,https://kys.udiseplus.gov.in/#/reportcard/3905288/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3905288&yearId=10,MADHYA PRADESH,DEWAS,22.8057498,76.2940408
"JAWAHAR NAVODAYA VIDYALAYA PANNA, PANNA",3908365,12,https://kys.udiseplus.gov.in/#/reportcard/3908365/12,https://kys.udiseplus.gov.in/#/reportcard/3908365/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3908365&yearId=10,MADHYA PRADESH,PANNA,24.4498931,80.1462723
"JAWAHAR NAVODAYA VIDYALAYA DAMOH, HATTA",4009512,12,https://kys.udiseplus.gov.in/#/reportcard/4009512/12,https://kys.udiseplus.gov.in/#/reportcard/4009512/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4009512&yearId=10,MADHYA PRADESH,DAMOH,23.7981005,79.5419356
"JAWAHAR NAVODAYA VIDYALAYA SAGAR, KHURAI",3900636,12,https://kys.udiseplus.gov.in/#/reportcard/3900636/12,https://kys.udiseplus.gov.in/#/reportcard/3900636/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3900636&yearId=10,MADHYA PRADESH,SAGAR,23.8083076,78.7582540
"JAWAHAR NAVODAYA VIDYALAYA CHHATARPUR, NOWGONG",4038545,12,https://kys.udiseplus.gov.in/#/reportcard/4038545/12,https://kys.udiseplus.gov.in/#/reportcard/4038545/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4038545&yearId=10,MADHYA PRADESH,CHHATARPUR,24.7606089,79.6781776
"JAWAHAR NAVODAYA VIDYALAYA TIKAMGARH, TIKAMGARH",3933602,12,https://kys.udiseplus.gov.in/#/reportcard/3933602/12,https://kys.udiseplus.gov.in/#/reportcard/3933602/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3933602&yearId=10,MADHYA PRADESH,TIKAMGARH,24.8552105,79.0472546
CMS  JAWAHAR NAVODAY SCHOOL,4042188,12,https://kys.udiseplus.gov.in/#/reportcard/4042188/12,https://kys.udiseplus.gov.in/#/reportcard/4042188/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4042188&yearId=10,,,33.0052705,-79.9870330
"JAWAHAR NAVODAYA VIDYALAYA GUNA, GUNA",3969351,12,https://kys.udiseplus.gov.in/#/reportcard/3969351/12,https://kys.udiseplus.gov.in/#/reportcard/3969351/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3969351&yearId=10,MADHYA PRADESH,GUNA,24.5001772,77.2600959
"JAWAHAR NAVODAYA VIDYALAYA SHIVPURI, NARWAR",3982380,12,https://kys.udiseplus.gov.in/#/reportcard/3982380/12,https://kys.udiseplus.gov.in/#/reportcard/3982380/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3982380&yearId=10,MADHYA PRADESH,SHIVPURI,25.3741215,77.8278866
"JAWAHAR NAVODAYA VIDYALAYA MORENA, JOURA",3948932,12,https://kys.udiseplus.gov.in/#/reportcard/3948932/12,https://kys.udiseplus.gov.in/#/reportcard/3948932/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3948932&yearId=10,MADHYA PRADESH,MORENA,26.3849794,77.8612721
"JAWAHAR NAVODAYA VIDYALAYA BHIND, RAUN",4037018,12,https://kys.udiseplus.gov.in/#/reportcard/4037018/12,https://kys.udiseplus.gov.in/#/reportcard/4037018/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4037018&yearId=10,MADHYA PRADESH,BHIND,26.3518828,78.6863189
"JAWAHAR NAVODAYA VIDYALAYA SURAJPUR, SURAJPUR",3852569,12,https://kys.udiseplus.gov.in/#/reportcard/3852569/12,https://kys.udiseplus.gov.in/#/reportcard/3852569/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3852569&yearId=10,CHHATTISGARH,SURAJPUR,23.3577769,82.9761277
"JAWAHAR NAVODAYA VIDYALAYA SHEOPUR, SHEOPUR",4001069,12,https://kys.udiseplus.gov.in/#/reportcard/4001069/12,https://kys.udiseplus.gov.in/#/reportcard/4001069/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4001069&yearId=10,MADHYA PRADESH,SHEOPUR,25.7499266,76.9212945
"JAWAHAR NAVODAYA VIDYALAYA GWALIOR, DABRA",4020581,12,https://kys.udiseplus.gov.in/#/reportcard/4020581/12,https://kys.udiseplus.gov.in/#/reportcard/4020581/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4020581&yearId=10,MADHYA PRADESH,GWALIOR,26.2037247,78.1573628
"JAWAHAR NAVODAYA VIDYALAYA DATIA, DATIA",4011045,12,https://kys.udiseplus.gov.in/#/reportcard/4011045/12,https://kys.udiseplus.gov.in/#/reportcard/4011045/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4011045&yearId=10,MADHYA PRADESH,DATIA,25.9182946,78.6644962
"JAWAHAR NAVODAYA VIDYALAYA SHAHDOL, BEOHARI",3989592,12,https://kys.udiseplus.gov.in/#/reportcard/3989592/12,https://kys.udiseplus.gov.in/#/reportcard/3989592/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3989592&yearId=10,MADHYA PRADESH,SHAHDOL,23.3002343,81.3647710
"JAWAHAR NAVODAYA VIDYALAYA REWA, SIRMOUR",3996905,12,https://kys.udiseplus.gov.in/#/reportcard/3996905/12,https://kys.udiseplus.gov.in/#/reportcard/3996905/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3996905&yearId=10,MADHYA PRADESH,REWA,24.7560846,81.3810574
"JAWAHAR NAVODAYA VIDYALAYA SATNA, NAGOD",3970534,12,https://kys.udiseplus.gov.in/#/reportcard/3970534/12,https://kys.udiseplus.gov.in/#/reportcard/3970534/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3970534&yearId=10,MADHYA PRADESH,SATNA,24.6954445,80.7770348
"JAWAHAR NAVODAYA VIDYALAYA NEEMUCH, RAMPURA",4021345,12,https://kys.udiseplus.gov.in/#/reportcard/4021345/12,https://kys.udiseplus.gov.in/#/reportcard/4021345/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4021345&yearId=10,MADHYA PRADESH,NEEMUCH,24.6305517,75.1829000
"JAWAHAR NAVODAYA VIDYALAYA JHABUA, JHABUA",4060624,12,https://kys.udiseplus.gov.in/#/reportcard/4060624/12,https://kys.udiseplus.gov.in/#/reportcard/4060624/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4060624&yearId=10,MADHYA PRADESH,JHABUA,22.8869652,74.7243249
"JAWAHAR NAVODAYA VIDYALAYA MANDSAUR, SITAMAU",3982472,12,https://kys.udiseplus.gov.in/#/reportcard/3982472/12,https://kys.udiseplus.gov.in/#/reportcard/3982472/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3982472&yearId=10,MADHYA PRADESH,MANDSAUR,24.2628148,75.3856920
"JAWAHAR NAVODAYA VIDYALAYA VIDISHA, SHAMSHABAD (NATERAN)",3943952,12,https://kys.udiseplus.gov.in/#/reportcard/3943952/12,https://kys.udiseplus.gov.in/#/reportcard/3943952/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3943952&yearId=10,MADHYA PRADESH,VIDISHA,23.8463003,77.8370209
"JAWAHAR NAVODAYA VIDYALAYA BARWANI, RAJPUR ",3978693,12,https://kys.udiseplus.gov.in/#/reportcard/3978693/12,https://kys.udiseplus.gov.in/#/reportcard/3978693/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3978693&yearId=10,MADHYA PRADESH,BARWANI,21.7514248,74.8915957
"JAWAHAR NAVODAYA VIDYALAYA KHARGONE, BARWAHA",4043277,12,https://kys.udiseplus.gov.in/#/reportcard/4043277/12,https://kys.udiseplus.gov.in/#/reportcard/4043277/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4043277&yearId=10,MADHYA PRADESH,KHARGONE,21.9544729,75.7521248
"JAWAHAR NAVODAYA VIDYALAYA BETUL, PRABHATPATTAN",3913147,12,https://kys.udiseplus.gov.in/#/reportcard/3913147/12,https://kys.udiseplus.gov.in/#/reportcard/3913147/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3913147&yearId=10,MADHYA PRADESH,BETUL,21.8797472,77.8753651
"JAWAHAR NAVODAYA VIDYALAYA INDORE, MHOW",3972318,12,https://kys.udiseplus.gov.in/#/reportcard/3972318/12,https://kys.udiseplus.gov.in/#/reportcard/3972318/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3972318&yearId=10,MADHYA PRADESH,INDORE,22.7203616,75.8681996
"JAWAHAR NAVODAYA VIDYALAYA RAJGARH, RAJGARH",4038961,12,https://kys.udiseplus.gov.in/#/reportcard/4038961/12,https://kys.udiseplus.gov.in/#/reportcard/4038961/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4038961&yearId=10,MADHYA PRADESH,RAJGARH,23.8716706,76.7744703
"JAWAHAR NAVODAYA VIDYALAYA BHOPAL, PHANDA",4020588,12,https://kys.udiseplus.gov.in/#/reportcard/4020588/12,https://kys.udiseplus.gov.in/#/reportcard/4020588/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4020588&yearId=10,MADHYA PRADESH,BHOPAL,23.2584857,77.4019890
"JAWAHAR NAVODAYA VIDYALAYA HARDA, KHIRKIYA",4021209,12,https://kys.udiseplus.gov.in/#/reportcard/4021209/12,https://kys.udiseplus.gov.in/#/reportcard/4021209/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4021209&yearId=10,MADHYA PRADESH,HARDA,22.2427972,77.1179173
"JAWAHAR NAVODAYA VIDYALAYA KHANDWA, PANDHANA",3929871,12,https://kys.udiseplus.gov.in/#/reportcard/3929871/12,https://kys.udiseplus.gov.in/#/reportcard/3929871/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3929871&yearId=10,MADHYA PRADESH,KHANDWA,21.8203752,76.3555424
"JAWAHAR NAVODAYA VIDYALAYA UJJAIN, GHATIA",3904459,12,https://kys.udiseplus.gov.in/#/reportcard/3904459/12,https://kys.udiseplus.gov.in/#/reportcard/3904459/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3904459&yearId=10,MADHYA PRADESH,UJJAIN,23.1885131,75.7716562
"JAWAHAR NAVODAYA VIDYALAYA DHAR, BADNAWAR",3971677,12,https://kys.udiseplus.gov.in/#/reportcard/3971677/12,https://kys.udiseplus.gov.in/#/reportcard/3971677/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3971677&yearId=10,MADHYA PRADESH,DHAR,22.5786572,75.2258637
"JAWAHAR NAVODAYA VIDYALAYA UJJAIN, KHACHROD",3949990,12,https://kys.udiseplus.gov.in/#/reportcard/3949990/12,https://kys.udiseplus.gov.in/#/reportcard/3949990/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3949990&yearId=10,MADHYA PRADESH,UJJAIN,23.1885131,75.7716562
"JAWAHAR NAVODAYA VIDYALAYA RATLAM, ALOTE",4060979,12,https://kys.udiseplus.gov.in/#/reportcard/4060979/12,https://kys.udiseplus.gov.in/#/reportcard/4060979/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4060979&yearId=10,MADHYA PRADESH,RATLAM,23.5022200,74.9551534
"JAWAHAR NAVODAYA VIDYALAYA NARMADAPURAM, NARMADAPURAM",3964617,12,https://kys.udiseplus.gov.in/#/reportcard/3964617/12,https://kys.udiseplus.gov.in/#/reportcard/3964617/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3964617&yearId=10,MADHYA PRADESH,HOSHANGABAD,22.7545538,77.7198249
"JAWAHAR NAVODAYA VIDYALAYA SEHORE, SHYAMPUR",4042235,12,https://kys.udiseplus.gov.in/#/reportcard/4042235/12,https://kys.udiseplus.gov.in/#/reportcard/4042235/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4042235&yearId=10,MADHYA PRADESH,SEHORE,23.1150041,77.0665356
"JAWAHAR NAVODAYA VIDYALAYA NAGPUR, PARSEONI ",4504083,12,https://kys.udiseplus.gov.in/#/reportcard/4504083/12,https://kys.udiseplus.gov.in/#/reportcard/4504083/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4504083&yearId=10,MAHARASHTRA,NAGPUR,21.1498134,79.0820556
"JAWAHAR NAVODAYA VIDYALAYA GONDIA, ARJUNI MORGAON ",4575462,12,https://kys.udiseplus.gov.in/#/reportcard/4575462/12,https://kys.udiseplus.gov.in/#/reportcard/4575462/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4575462&yearId=10,MAHARASHTRA,GONDIYA,21.1456285,80.2683867
"JAWAHAR NAVODAYA VIDYALAYA BHANDARA, MOHADI",4613168,12,https://kys.udiseplus.gov.in/#/reportcard/4613168/12,https://kys.udiseplus.gov.in/#/reportcard/4613168/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4613168&yearId=10,MAHARASHTRA,BHANDARA,21.1225869,79.7945090
"JAWAHAR NAVODAYA VIDYALAYA WARDHA, WARDHA",4509459,12,https://kys.udiseplus.gov.in/#/reportcard/4509459/12,https://kys.udiseplus.gov.in/#/reportcard/4509459/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4509459&yearId=10,MAHARASHTRA,WARDHA,20.8256231,78.6131455
"JAWAHAR NAVODAYA VIDYALAYA AMRAVATI, AMRAVATI ",4585093,12,https://kys.udiseplus.gov.in/#/reportcard/4585093/12,https://kys.udiseplus.gov.in/#/reportcard/4585093/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4585093&yearId=10,MAHARASHTRA,AMRAVATI,21.1545412,77.6442962
"JAWAHAR NAVODAYA VIDYALAYA CHHATRAPATI SAMBHAJINAGAR, KANNAD",4581944,12,https://kys.udiseplus.gov.in/#/reportcard/4581944/12,https://kys.udiseplus.gov.in/#/reportcard/4581944/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4581944&yearId=10,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,20.0224932,75.1515442
"JAWAHAR NAVODAYA VIDYALAYA GADCHIROLI, CHAMORSHI",4587041,12,https://kys.udiseplus.gov.in/#/reportcard/4587041/12,https://kys.udiseplus.gov.in/#/reportcard/4587041/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4587041&yearId=10,MAHARASHTRA,GADCHIROLI,19.7590704,80.1622807
"JAWAHAR NAVODAYA VIDYALAYA HINGOLI, BASMATH",4581964,12,https://kys.udiseplus.gov.in/#/reportcard/4581964/12,https://kys.udiseplus.gov.in/#/reportcard/4581964/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4581964&yearId=10,MAHARASHTRA,HINGOLI,19.5431163,77.1739432
"JAWAHAR NAVODAYA VIDYALAYA YAVATMAL, GHATANJI",4514767,12,https://kys.udiseplus.gov.in/#/reportcard/4514767/12,https://kys.udiseplus.gov.in/#/reportcard/4514767/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4514767&yearId=10,MAHARASHTRA,YAVATMAL,20.0638677,78.3565663
"JAWAHAR NAVODAYA VIDYALAYA CHANDRAPUR, NAGBHID",4606963,12,https://kys.udiseplus.gov.in/#/reportcard/4606963/12,https://kys.udiseplus.gov.in/#/reportcard/4606963/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4606963&yearId=10,MAHARASHTRA,CHANDRAPUR,20.0967555,79.5045475
"JAWAHAR NAVODAYA VIDYALAYA PUNE, SHIRUR",4555489,12,https://kys.udiseplus.gov.in/#/reportcard/4555489/12,https://kys.udiseplus.gov.in/#/reportcard/4555489/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4555489&yearId=10,MAHARASHTRA,PUNE,18.5213738,73.8545071
"JAWAHAR NAVODAYA VIDYALAYA RAIGAD, MANGAON",4561136,12,https://kys.udiseplus.gov.in/#/reportcard/4561136/12,https://kys.udiseplus.gov.in/#/reportcard/4561136/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4561136&yearId=10,MAHARASHTRA,RAIGARH (MAHARASHTRA),19.0342426,73.0627866
"JAWAHAR NAVODAYA VIDYALAYA AHMEDNAGAR, PARNER ",4535971,12,https://kys.udiseplus.gov.in/#/reportcard/4535971/12,https://kys.udiseplus.gov.in/#/reportcard/4535971/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4535971&yearId=10,MAHARASHTRA,AHMADNAGAR,19.0743520,74.7219979
"JAWAHAR NAVODAYA VIDYALAYA BEED, GEORAI",4593537,12,https://kys.udiseplus.gov.in/#/reportcard/4593537/12,https://kys.udiseplus.gov.in/#/reportcard/4593537/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4593537&yearId=10,MAHARASHTRA,BID,20.1478882,77.8803527
"JAWAHAR NAVODAYA VIDYALAYA JALGAON, BHUSAWAL",4556548,12,https://kys.udiseplus.gov.in/#/reportcard/4556548/12,https://kys.udiseplus.gov.in/#/reportcard/4556548/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4556548&yearId=10,MAHARASHTRA,JALGAON,20.8428826,75.5261246
"JAWAHAR NAVODAYA VIDYALAYA AKOLA, AKOLA ",4600551,12,https://kys.udiseplus.gov.in/#/reportcard/4600551/12,https://kys.udiseplus.gov.in/#/reportcard/4600551/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4600551&yearId=10,MAHARASHTRA,AKOLA,20.7618123,77.1921157
"JAWAHAR NAVODAYA VIDYALAYA BULDANA, SHEGAON ",4577835,12,https://kys.udiseplus.gov.in/#/reportcard/4577835/12,https://kys.udiseplus.gov.in/#/reportcard/4577835/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4577835&yearId=10,MAHARASHTRA,BULDANA,20.5628450,76.4086986
"JAWAHAR NAVODAYA VIDYALAYA WASHIM, WASHIM",4545565,12,https://kys.udiseplus.gov.in/#/reportcard/4545565/12,https://kys.udiseplus.gov.in/#/reportcard/4545565/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4545565&yearId=10,MAHARASHTRA,WASHIM,20.2874178,77.2369655
"JAWAHAR NAVODAYA VIDYALAYA NANDURBAR II, NAVAPUR ",4613173,12,https://kys.udiseplus.gov.in/#/reportcard/4613173/12,https://kys.udiseplus.gov.in/#/reportcard/4613173/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4613173&yearId=10,MAHARASHTRA,NANDURBAR,21.5141622,74.5405513
"JAWAHAR NAVODAYA VIDYALAYA CHHOTAUDEPUR, KAWANT ",4255817,12,https://kys.udiseplus.gov.in/#/reportcard/4255817/12,https://kys.udiseplus.gov.in/#/reportcard/4255817/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4255817&yearId=10,GUJARAT,CHHOTAUDEPUR,,
"JAWAHAR NAVODAYA VIDYALAYA GIR SOMNATH, KODINAR",4207671,12,https://kys.udiseplus.gov.in/#/reportcard/4207671/12,https://kys.udiseplus.gov.in/#/reportcard/4207671/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4207671&yearId=10,GUJARAT,GIR SOMNATH,20.9298181,70.7627578
"JAWAHAR NAVODAYA VIDYALAYA DAMAN, DAMAN",4300054,12,https://kys.udiseplus.gov.in/#/reportcard/4300054/12,https://kys.udiseplus.gov.in/#/reportcard/4300054/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4300054&yearId=10,DADRA & NAGAR HAVELI AND DAMAN & DIU,DAMAN (DIST),,
"JAWAHAR NAVODAYA VIDYALAYA NANDURBAR I, AKKALKUWA",4534088,12,https://kys.udiseplus.gov.in/#/reportcard/4534088/12,https://kys.udiseplus.gov.in/#/reportcard/4534088/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4534088&yearId=10,MAHARASHTRA,NANDURBAR,21.5141622,74.5405513
"JAWAHAR NAVODAYA VIDYALAYA SILVASSA, DADRA AND NAGAR HAVELI",4400032,12,https://kys.udiseplus.gov.in/#/reportcard/4400032/12,https://kys.udiseplus.gov.in/#/reportcard/4400032/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4400032&yearId=10,DADRA & NAGAR HAVELI AND DAMAN & DIU,DADRA AND NAGAR HAVELI(DIST),,
"JAWAHAR NAVODAYA VIDYALAYA NAVSARI, VANSDA",4235032,12,https://kys.udiseplus.gov.in/#/reportcard/4235032/12,https://kys.udiseplus.gov.in/#/reportcard/4235032/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4235032&yearId=10,GUJARAT,NAVSARI,20.9524070,72.9323831
"JAWAHAR NAVODAYA VIDYALAYA VALSAD, KAPRADA",4219058,12,https://kys.udiseplus.gov.in/#/reportcard/4219058/12,https://kys.udiseplus.gov.in/#/reportcard/4219058/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4219058&yearId=10,GUJARAT,VALSAD,20.4321957,73.1409893
"JAWAHAR NAVODAYA VIDYALAYA JALNA, PARTUR",4522440,12,https://kys.udiseplus.gov.in/#/reportcard/4522440/12,https://kys.udiseplus.gov.in/#/reportcard/4522440/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4522440&yearId=10,MAHARASHTRA,JALNA,19.9188330,75.8708599
"JAWAHAR NAVODAYA VIDYALAYA NANDED, BILOLI",4522583,12,https://kys.udiseplus.gov.in/#/reportcard/4522583/12,https://kys.udiseplus.gov.in/#/reportcard/4522583/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4522583&yearId=10,MAHARASHTRA,NANDED,19.0940088,77.4831922
"JAWAHAR NAVODAYA VIDYALAYA MORBI, WANKANER",4255786,12,https://kys.udiseplus.gov.in/#/reportcard/4255786/12,https://kys.udiseplus.gov.in/#/reportcard/4255786/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4255786&yearId=10,GUJARAT,MORBI,22.8003959,70.8862320
"JAWAHAR NAVODAYA VIDYALAYA DIU, DIU",4300138,12,https://kys.udiseplus.gov.in/#/reportcard/4300138/12,https://kys.udiseplus.gov.in/#/reportcard/4300138/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4300138&yearId=10,DADRA & NAGAR HAVELI AND DAMAN & DIU,DIU (DIST),,
"JAWAHAR NAVODAYA VIDYALAYA MAHISAGAR, BALASINOR",4235447,12,https://kys.udiseplus.gov.in/#/reportcard/4235447/12,https://kys.udiseplus.gov.in/#/reportcard/4235447/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4235447&yearId=10,GUJARAT,MAHISAGAR,23.1912194,73.6644398
"JAWAHAR NAVODAYA VIDYALAYA DHULE, DHULE",4582421,12,https://kys.udiseplus.gov.in/#/reportcard/4582421/12,https://kys.udiseplus.gov.in/#/reportcard/4582421/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4582421&yearId=10,MAHARASHTRA,DHULE,21.1305215,74.4900614
"JAWAHAR NAVODAYA VIDYALAYA DEVBHUMI DWARKA, JAMKALYANPUR",4220374,12,https://kys.udiseplus.gov.in/#/reportcard/4220374/12,https://kys.udiseplus.gov.in/#/reportcard/4220374/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4220374&yearId=10,GUJARAT,DEVBHOOMI DWARKA,22.2360155,68.9658698
"JAWAHAR NAVODAYA VIDYALAYA TAPI, VYARA",4228274,12,https://kys.udiseplus.gov.in/#/reportcard/4228274/12,https://kys.udiseplus.gov.in/#/reportcard/4228274/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4228274&yearId=10,GUJARAT,TAPI,21.1916567,73.5560631
"JAWAHAR NAVODAYA VIDYALAYA BOTAD, BOTAD ",4234847,12,https://kys.udiseplus.gov.in/#/reportcard/4234847/12,https://kys.udiseplus.gov.in/#/reportcard/4234847/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4234847&yearId=10,GUJARAT,BOTAD,22.0467097,71.6689617
"JAWAHAR NAVODAYA VIDYALAYA ARVALLI, DHANSURA",4219481,12,https://kys.udiseplus.gov.in/#/reportcard/4219481/12,https://kys.udiseplus.gov.in/#/reportcard/4219481/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4219481&yearId=10,GUJARAT,ARAVALLI,23.4843216,73.3986096
"JAWAHAR NAVODAYA VIDYALAYA ANAND, BORSAD",4248989,12,https://kys.udiseplus.gov.in/#/reportcard/4248989/12,https://kys.udiseplus.gov.in/#/reportcard/4248989/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4248989&yearId=10,GUJARAT,ANAND,22.5586555,72.9627227
"JAWAHAR NAVODAYA VIDYALAYA BHAVNAGAR, TALAJA",4240350,12,https://kys.udiseplus.gov.in/#/reportcard/4240350/12,https://kys.udiseplus.gov.in/#/reportcard/4240350/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4240350&yearId=10,GUJARAT,BHAVNAGAR,21.7718836,72.1416449
"JAWAHAR NAVODAYA VIDYALAYA JUNAGADH, JUNAGADH",4247900,12,https://kys.udiseplus.gov.in/#/reportcard/4247900/12,https://kys.udiseplus.gov.in/#/reportcard/4247900/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=4247900&yearId=10,GUJARAT,JUNAGADH,21.5220416,70.4582458
